Inspection Date,Inspection Type,Critical Infractions Count,Non Critical Infractions Count,Inspection Result,url_inspection,url_inspection_full,url_entity_full
30-Nov-2023,Required,0,0,,location.href = '/Inspection/Details/5807fb45-21df-4389-b9ee-03a25978f996' ,http://choosewise.nwhu.on.ca/Inspection/Details/5807fb45-21df-4389-b9ee-03a25978f996,http://choosewise.nwhu.on.ca/Facility/Details/3cd1fd98-6924-450d-8854-2ac9a2d6b191
18-Dec-2023,Required,0,0,,location.href = '/Inspection/Details/09c315f6-c3c6-4f39-bcf3-37e80d6211db' ,http://choosewise.nwhu.on.ca/Inspection/Details/09c315f6-c3c6-4f39-bcf3-37e80d6211db,http://choosewise.nwhu.on.ca/Facility/Details/fb7d385a-7a8c-4d5f-a92e-9f75a2adee8c
15-Jun-2023,Required,0,0,,location.href = '/Inspection/Details/b4c73946-4fd9-4a4c-a611-6388e25d5def' ,http://choosewise.nwhu.on.ca/Inspection/Details/b4c73946-4fd9-4a4c-a611-6388e25d5def,http://choosewise.nwhu.on.ca/Facility/Details/fb7d385a-7a8c-4d5f-a92e-9f75a2adee8c
28-Jul-2023,Required,1,0,,location.href = '/Inspection/Details/0db2a140-34c5-4dc0-beef-2e8d23760b16' ,http://choosewise.nwhu.on.ca/Inspection/Details/0db2a140-34c5-4dc0-beef-2e8d23760b16,http://choosewise.nwhu.on.ca/Facility/Details/bcaaef0d-907e-4e04-819b-16a8010e4b35
14-Jul-2022,Required,0,0,,location.href = '/Inspection/Details/c59fc36e-bc34-4af9-a9ca-8ff0177619e9' ,http://choosewise.nwhu.on.ca/Inspection/Details/c59fc36e-bc34-4af9-a9ca-8ff0177619e9,http://choosewise.nwhu.on.ca/Facility/Details/bcaaef0d-907e-4e04-819b-16a8010e4b35
08-Mar-2024,Required,0,1,,location.href = '/Inspection/Details/526bff9b-32d0-4f52-8271-8550098e9707' ,http://choosewise.nwhu.on.ca/Inspection/Details/526bff9b-32d0-4f52-8271-8550098e9707,http://choosewise.nwhu.on.ca/Facility/Details/8fa70a07-0cc2-4843-b69b-c0e49ff26c4f
29-Nov-2023,Required,0,0,,location.href = '/Inspection/Details/23d8146a-062c-41c9-aa8b-260136d410b4' ,http://choosewise.nwhu.on.ca/Inspection/Details/23d8146a-062c-41c9-aa8b-260136d410b4,http://choosewise.nwhu.on.ca/Facility/Details/8fa70a07-0cc2-4843-b69b-c0e49ff26c4f
04-Aug-2023,Required,0,1,,location.href = '/Inspection/Details/cfec1304-86ea-4276-8363-793e54c85bb4' ,http://choosewise.nwhu.on.ca/Inspection/Details/cfec1304-86ea-4276-8363-793e54c85bb4,http://choosewise.nwhu.on.ca/Facility/Details/5be6e8a3-c748-427a-86d0-2f7872819e9e
21-May-2020,Required,0,0,,location.href = '/Inspection/Details/c9a14857-740b-4621-bd95-cbcc4a00b1d9' ,http://choosewise.nwhu.on.ca/Inspection/Details/c9a14857-740b-4621-bd95-cbcc4a00b1d9,http://choosewise.nwhu.on.ca/Facility/Details/5be6e8a3-c748-427a-86d0-2f7872819e9e
12-Jul-2023,Required,0,0,,location.href = '/Inspection/Details/b36dc0d9-6771-4808-ae67-b9cb0323831d' ,http://choosewise.nwhu.on.ca/Inspection/Details/b36dc0d9-6771-4808-ae67-b9cb0323831d,http://choosewise.nwhu.on.ca/Facility/Details/6ef0a04e-d2a7-49a7-8fd9-f7a61facdd9f
14-Jul-2022,Required,0,0,,location.href = '/Inspection/Details/8097377b-17f2-49c8-a969-537777ea3284' ,http://choosewise.nwhu.on.ca/Inspection/Details/8097377b-17f2-49c8-a969-537777ea3284,http://choosewise.nwhu.on.ca/Facility/Details/6ef0a04e-d2a7-49a7-8fd9-f7a61facdd9f
10-Apr-2024,Required,0,0,,location.href = '/Inspection/Details/741dc1fa-2a51-48d6-9138-5023f00b6d9b' ,http://choosewise.nwhu.on.ca/Inspection/Details/741dc1fa-2a51-48d6-9138-5023f00b6d9b,http://choosewise.nwhu.on.ca/Facility/Details/d60cd7d3-77e7-42b6-a855-eec38cd1d551
07-Mar-2024,Required,0,0,,location.href = '/Inspection/Details/b93a3020-8d26-455d-8621-fb801ab83c98' ,http://choosewise.nwhu.on.ca/Inspection/Details/b93a3020-8d26-455d-8621-fb801ab83c98,http://choosewise.nwhu.on.ca/Facility/Details/d60cd7d3-77e7-42b6-a855-eec38cd1d551
08-Aug-2023,Required,0,0,,location.href = '/Inspection/Details/e02d9f00-f689-4471-8314-cf5bd910d5be' ,http://choosewise.nwhu.on.ca/Inspection/Details/e02d9f00-f689-4471-8314-cf5bd910d5be,http://choosewise.nwhu.on.ca/Facility/Details/9a370f2e-5728-489f-bace-a2bff72f9e1f
22-Jun-2022,Required,0,0,,location.href = '/Inspection/Details/af510f17-7004-481d-8910-2a967fb02638' ,http://choosewise.nwhu.on.ca/Inspection/Details/af510f17-7004-481d-8910-2a967fb02638,http://choosewise.nwhu.on.ca/Facility/Details/9a370f2e-5728-489f-bace-a2bff72f9e1f
22-Jun-2022,Required,0,0,,location.href = '/Inspection/Details/efd52493-fccc-44be-8a64-9e09f2657066' ,http://choosewise.nwhu.on.ca/Inspection/Details/efd52493-fccc-44be-8a64-9e09f2657066,http://choosewise.nwhu.on.ca/Facility/Details/d11cacc0-46de-4fab-8127-ca02897b1d9d
05-Jan-2024,Required,1,3,,location.href = '/Inspection/Details/8915aba2-17ad-438c-b491-9e6d4e8f88c3' ,http://choosewise.nwhu.on.ca/Inspection/Details/8915aba2-17ad-438c-b491-9e6d4e8f88c3,http://choosewise.nwhu.on.ca/Facility/Details/873e353e-b019-4cff-a52f-fe3fe1d3b62f
16-Jun-2023,Required,0,1,,location.href = '/Inspection/Details/acab4bb4-cd5d-4204-a1f5-5a34f0b304e3' ,http://choosewise.nwhu.on.ca/Inspection/Details/acab4bb4-cd5d-4204-a1f5-5a34f0b304e3,http://choosewise.nwhu.on.ca/Facility/Details/873e353e-b019-4cff-a52f-fe3fe1d3b62f
05-Jun-2023,Follow-up,2,1,,location.href = '/Inspection/Details/e6323bc2-b4f7-4a1c-b6b3-d307e5615f1a' ,http://choosewise.nwhu.on.ca/Inspection/Details/e6323bc2-b4f7-4a1c-b6b3-d307e5615f1a,http://choosewise.nwhu.on.ca/Facility/Details/873e353e-b019-4cff-a52f-fe3fe1d3b62f
25-May-2023,Required,1,4,,location.href = '/Inspection/Details/0f94a0eb-e8ff-45b4-a9de-0324d41e524d' ,http://choosewise.nwhu.on.ca/Inspection/Details/0f94a0eb-e8ff-45b4-a9de-0324d41e524d,http://choosewise.nwhu.on.ca/Facility/Details/873e353e-b019-4cff-a52f-fe3fe1d3b62f
28-Jan-2020,Required,0,1,,location.href = '/Inspection/Details/8a27f409-f74c-4847-8719-be106e4c6a33' ,http://choosewise.nwhu.on.ca/Inspection/Details/8a27f409-f74c-4847-8719-be106e4c6a33,http://choosewise.nwhu.on.ca/Facility/Details/873e353e-b019-4cff-a52f-fe3fe1d3b62f
18-Dec-2023,Required,0,0,,location.href = '/Inspection/Details/a32410de-b6e0-4461-a317-17f9006c4db1' ,http://choosewise.nwhu.on.ca/Inspection/Details/a32410de-b6e0-4461-a317-17f9006c4db1,http://choosewise.nwhu.on.ca/Facility/Details/20efee53-f126-4146-b971-b1d8bb8073f7
26-Jun-2023,Required,0,0,,location.href = '/Inspection/Details/122db14c-b0ff-4076-8e5a-8f5288ae1925' ,http://choosewise.nwhu.on.ca/Inspection/Details/122db14c-b0ff-4076-8e5a-8f5288ae1925,http://choosewise.nwhu.on.ca/Facility/Details/20efee53-f126-4146-b971-b1d8bb8073f7
07-Mar-2024,Required,1,1,,location.href = '/Inspection/Details/4a84e227-fb74-47a2-a2f5-7972a02fd05d' ,http://choosewise.nwhu.on.ca/Inspection/Details/4a84e227-fb74-47a2-a2f5-7972a02fd05d,http://choosewise.nwhu.on.ca/Facility/Details/d16e83f3-3f30-42cf-aa1f-823107aabc57
13-Dec-2023,Required,2,1,,location.href = '/Inspection/Details/29397e78-655d-485f-b70f-7b3e58a66cf5' ,http://choosewise.nwhu.on.ca/Inspection/Details/29397e78-655d-485f-b70f-7b3e58a66cf5,http://choosewise.nwhu.on.ca/Facility/Details/d16e83f3-3f30-42cf-aa1f-823107aabc57
19-Jun-2023,Required,2,0,,location.href = '/Inspection/Details/078c4e65-f5f4-4b10-a4ad-4eaab4d4f679' ,http://choosewise.nwhu.on.ca/Inspection/Details/078c4e65-f5f4-4b10-a4ad-4eaab4d4f679,http://choosewise.nwhu.on.ca/Facility/Details/d16e83f3-3f30-42cf-aa1f-823107aabc57
10-Mar-2020,Required,0,0,,location.href = '/Inspection/Details/956aba76-051d-4984-bb58-b2d92338ee29' ,http://choosewise.nwhu.on.ca/Inspection/Details/956aba76-051d-4984-bb58-b2d92338ee29,http://choosewise.nwhu.on.ca/Facility/Details/d16e83f3-3f30-42cf-aa1f-823107aabc57
08-Mar-2024,Required,1,1,,location.href = '/Inspection/Details/765adc1b-7091-4a2e-a6e0-86f6d54717ab' ,http://choosewise.nwhu.on.ca/Inspection/Details/765adc1b-7091-4a2e-a6e0-86f6d54717ab,http://choosewise.nwhu.on.ca/Facility/Details/f85eb0cf-685c-4096-a368-a9009b415813
29-Nov-2023,Required,0,0,,location.href = '/Inspection/Details/b207dc3d-a1b7-405f-998a-69d76e17f7a4' ,http://choosewise.nwhu.on.ca/Inspection/Details/b207dc3d-a1b7-405f-998a-69d76e17f7a4,http://choosewise.nwhu.on.ca/Facility/Details/52af73a1-a38c-445d-8511-0bc32488a8b2
07-Oct-2020,Required,1,1,,location.href = '/Inspection/Details/e2ea9a1f-abb7-4af1-a4d2-d363b0adb779' ,http://choosewise.nwhu.on.ca/Inspection/Details/e2ea9a1f-abb7-4af1-a4d2-d363b0adb779,http://choosewise.nwhu.on.ca/Facility/Details/cd2025ad-550c-4847-9a3b-ea2c27624baf
08-Jun-2023,Required,0,0,,location.href = '/Inspection/Details/a0e644db-15de-42ae-a5f1-5f36e7f60cdf' ,http://choosewise.nwhu.on.ca/Inspection/Details/a0e644db-15de-42ae-a5f1-5f36e7f60cdf,http://choosewise.nwhu.on.ca/Facility/Details/96d38dc7-55d5-400d-8b6c-05eb05db86fa
30-Jun-2021,Required,0,0,,location.href = '/Inspection/Details/009a7629-fb2b-4497-b5f7-fd510ee805ec' ,http://choosewise.nwhu.on.ca/Inspection/Details/009a7629-fb2b-4497-b5f7-fd510ee805ec,http://choosewise.nwhu.on.ca/Facility/Details/96d38dc7-55d5-400d-8b6c-05eb05db86fa
01-Jun-2023,Required,1,2,,location.href = '/Inspection/Details/2612cfb5-74e4-4399-a8c1-f9d1967a1cd5' ,http://choosewise.nwhu.on.ca/Inspection/Details/2612cfb5-74e4-4399-a8c1-f9d1967a1cd5,http://choosewise.nwhu.on.ca/Facility/Details/3ad77561-a355-40c3-9b5b-5d521c21a7e9
13-Jul-2022,Required,0,0,,location.href = '/Inspection/Details/57e84a83-9977-42fe-a354-4fee17ee8f0d' ,http://choosewise.nwhu.on.ca/Inspection/Details/57e84a83-9977-42fe-a354-4fee17ee8f0d,http://choosewise.nwhu.on.ca/Facility/Details/3ad77561-a355-40c3-9b5b-5d521c21a7e9
22-Dec-2023,Required,0,0,,location.href = '/Inspection/Details/ce27ff29-ecf3-44a3-9ce3-9274b80ea192' ,http://choosewise.nwhu.on.ca/Inspection/Details/ce27ff29-ecf3-44a3-9ce3-9274b80ea192,http://choosewise.nwhu.on.ca/Facility/Details/f7cce4e7-7981-44ff-b639-28c762fac3d7
19-Dec-2023,Required,0,1,,location.href = '/Inspection/Details/19deb6ea-09e6-4e81-8f28-70c763b9bfd9' ,http://choosewise.nwhu.on.ca/Inspection/Details/19deb6ea-09e6-4e81-8f28-70c763b9bfd9,http://choosewise.nwhu.on.ca/Facility/Details/f7cce4e7-7981-44ff-b639-28c762fac3d7
21-Jun-2023,Required,1,1,,location.href = '/Inspection/Details/471acba8-b2d4-40e2-9387-c0aaeaeaa39b' ,http://choosewise.nwhu.on.ca/Inspection/Details/471acba8-b2d4-40e2-9387-c0aaeaeaa39b,http://choosewise.nwhu.on.ca/Facility/Details/f7cce4e7-7981-44ff-b639-28c762fac3d7
17-Jul-2023,Required,0,0,,location.href = '/Inspection/Details/e9397e23-3c19-45b6-9d17-aeaf7d4e57a4' ,http://choosewise.nwhu.on.ca/Inspection/Details/e9397e23-3c19-45b6-9d17-aeaf7d4e57a4,http://choosewise.nwhu.on.ca/Facility/Details/7f8b6f89-59d6-4d2b-8535-6d1a66091443
18-Oct-2022,Required,0,0,,location.href = '/Inspection/Details/4ccba93e-8151-4c4f-8c60-00b8dc9b6b19' ,http://choosewise.nwhu.on.ca/Inspection/Details/4ccba93e-8151-4c4f-8c60-00b8dc9b6b19,http://choosewise.nwhu.on.ca/Facility/Details/7f8b6f89-59d6-4d2b-8535-6d1a66091443
29-Dec-2023,Required,0,2,,location.href = '/Inspection/Details/13233646-7a02-46d4-9310-1d7397dfe8c0' ,http://choosewise.nwhu.on.ca/Inspection/Details/13233646-7a02-46d4-9310-1d7397dfe8c0,http://choosewise.nwhu.on.ca/Facility/Details/900b5743-64d0-4526-a94a-f54288689fec
22-Jun-2023,Required,1,1,,location.href = '/Inspection/Details/8a97ede2-a415-4f15-a12a-676fb9cc7420' ,http://choosewise.nwhu.on.ca/Inspection/Details/8a97ede2-a415-4f15-a12a-676fb9cc7420,http://choosewise.nwhu.on.ca/Facility/Details/900b5743-64d0-4526-a94a-f54288689fec
15-Nov-2023,Required,0,1,,location.href = '/Inspection/Details/9d90b47f-1bae-4589-aabe-15578361f101' ,http://choosewise.nwhu.on.ca/Inspection/Details/9d90b47f-1bae-4589-aabe-15578361f101,http://choosewise.nwhu.on.ca/Facility/Details/3f7c603f-b58c-426b-b4e4-402fa04a32cb
24-May-2023,Required,0,2,,location.href = '/Inspection/Details/61c64344-d852-4f95-bec5-a8e1dce62986' ,http://choosewise.nwhu.on.ca/Inspection/Details/61c64344-d852-4f95-bec5-a8e1dce62986,http://choosewise.nwhu.on.ca/Facility/Details/3f7c603f-b58c-426b-b4e4-402fa04a32cb
30-Nov-2023,Required,0,0,,location.href = '/Inspection/Details/d9832f7b-5b88-425b-806d-b98a88c44709' ,http://choosewise.nwhu.on.ca/Inspection/Details/d9832f7b-5b88-425b-806d-b98a88c44709,http://choosewise.nwhu.on.ca/Facility/Details/7f2227fe-45d0-4d6d-bdc0-8231f93ee147
28-Jun-2023,Required,0,0,,location.href = '/Inspection/Details/72e879d4-3035-40ad-8479-f43077865a01' ,http://choosewise.nwhu.on.ca/Inspection/Details/72e879d4-3035-40ad-8479-f43077865a01,http://choosewise.nwhu.on.ca/Facility/Details/7f2227fe-45d0-4d6d-bdc0-8231f93ee147
22-Jun-2023,Required,2,1,,location.href = '/Inspection/Details/13cb6629-37ae-47ae-b0be-27689afbd3a3' ,http://choosewise.nwhu.on.ca/Inspection/Details/13cb6629-37ae-47ae-b0be-27689afbd3a3,http://choosewise.nwhu.on.ca/Facility/Details/11c6b0da-e0b0-4fc7-8ff9-27c6128a2ce0
14-Dec-2022,Follow-up,0,2,,location.href = '/Inspection/Details/c9cabfc0-56cf-4da0-b02f-c87df805ed6c' ,http://choosewise.nwhu.on.ca/Inspection/Details/c9cabfc0-56cf-4da0-b02f-c87df805ed6c,http://choosewise.nwhu.on.ca/Facility/Details/11c6b0da-e0b0-4fc7-8ff9-27c6128a2ce0
08-Dec-2022,Required,3,3,,location.href = '/Inspection/Details/67398c3b-c184-49eb-a969-f33d8314cc02' ,http://choosewise.nwhu.on.ca/Inspection/Details/67398c3b-c184-49eb-a969-f33d8314cc02,http://choosewise.nwhu.on.ca/Facility/Details/11c6b0da-e0b0-4fc7-8ff9-27c6128a2ce0
14-Feb-2024,Required,0,0,,location.href = '/Inspection/Details/12589527-7a8f-406b-a31f-f8d962f763f5' ,http://choosewise.nwhu.on.ca/Inspection/Details/12589527-7a8f-406b-a31f-f8d962f763f5,http://choosewise.nwhu.on.ca/Facility/Details/087e09c7-45ae-45a9-96bc-9f9563ab57b9
23-Nov-2023,Required,0,0,,location.href = '/Inspection/Details/23f75d71-6034-4dfe-8790-3993c76820d8' ,http://choosewise.nwhu.on.ca/Inspection/Details/23f75d71-6034-4dfe-8790-3993c76820d8,http://choosewise.nwhu.on.ca/Facility/Details/087e09c7-45ae-45a9-96bc-9f9563ab57b9
11-Dec-2023,Required,0,1,,location.href = '/Inspection/Details/66cd0808-deaa-4da6-9f65-6cc12f2f553d' ,http://choosewise.nwhu.on.ca/Inspection/Details/66cd0808-deaa-4da6-9f65-6cc12f2f553d,http://choosewise.nwhu.on.ca/Facility/Details/25884ad1-6e4c-445b-a632-ff9473de874e
15-Mar-2023,Required,0,3,,location.href = '/Inspection/Details/c5934476-6239-458f-987a-edd810cf1d38' ,http://choosewise.nwhu.on.ca/Inspection/Details/c5934476-6239-458f-987a-edd810cf1d38,http://choosewise.nwhu.on.ca/Facility/Details/25884ad1-6e4c-445b-a632-ff9473de874e
17-Mar-2021,Required,0,1,,location.href = '/Inspection/Details/405a74e5-e4af-4220-aaf3-c7101c7cc3e8' ,http://choosewise.nwhu.on.ca/Inspection/Details/405a74e5-e4af-4220-aaf3-c7101c7cc3e8,http://choosewise.nwhu.on.ca/Facility/Details/25884ad1-6e4c-445b-a632-ff9473de874e
10-Nov-2020,Required,0,2,,location.href = '/Inspection/Details/600cb1df-f574-4dc4-a1b7-8173f6965db6' ,http://choosewise.nwhu.on.ca/Inspection/Details/600cb1df-f574-4dc4-a1b7-8173f6965db6,http://choosewise.nwhu.on.ca/Facility/Details/25884ad1-6e4c-445b-a632-ff9473de874e
12-Jul-2023,Required,0,3,,location.href = '/Inspection/Details/d5d809d6-3223-42a9-9843-1b5028056528' ,http://choosewise.nwhu.on.ca/Inspection/Details/d5d809d6-3223-42a9-9843-1b5028056528,http://choosewise.nwhu.on.ca/Facility/Details/ef93c710-2042-4942-9317-970fc1682f78
16-Jun-2020,Required,0,0,,location.href = '/Inspection/Details/075597a3-f100-431d-9f4b-6d01a50a6310' ,http://choosewise.nwhu.on.ca/Inspection/Details/075597a3-f100-431d-9f4b-6d01a50a6310,http://choosewise.nwhu.on.ca/Facility/Details/ef93c710-2042-4942-9317-970fc1682f78
15-Jun-2023,Required,1,0,,location.href = '/Inspection/Details/fce4e13b-2ddc-46d2-83c0-8e037b19831c' ,http://choosewise.nwhu.on.ca/Inspection/Details/fce4e13b-2ddc-46d2-83c0-8e037b19831c,http://choosewise.nwhu.on.ca/Facility/Details/1575fb29-31e3-42fc-b09a-2fe5bf9625fd
11-Dec-2023,Required,0,1,,location.href = '/Inspection/Details/28ca1a97-d584-4127-8763-8cfe28f1d0c7' ,http://choosewise.nwhu.on.ca/Inspection/Details/28ca1a97-d584-4127-8763-8cfe28f1d0c7,http://choosewise.nwhu.on.ca/Facility/Details/90efd0cd-0432-4c3c-ae26-f73371dc104a
11-Feb-2020,Required,0,0,,location.href = '/Inspection/Details/be500aea-2303-41f2-bea1-9a8f8d12c64d' ,http://choosewise.nwhu.on.ca/Inspection/Details/be500aea-2303-41f2-bea1-9a8f8d12c64d,http://choosewise.nwhu.on.ca/Facility/Details/90efd0cd-0432-4c3c-ae26-f73371dc104a
21-Dec-2023,Required,1,1,,location.href = '/Inspection/Details/d6bd1cba-704c-496e-b2c2-8170df247935' ,http://choosewise.nwhu.on.ca/Inspection/Details/d6bd1cba-704c-496e-b2c2-8170df247935,http://choosewise.nwhu.on.ca/Facility/Details/96f3a76c-0d56-45a1-9180-603a261503e1
28-Jun-2023,Required,0,0,,location.href = '/Inspection/Details/d116d5a1-bb90-4ce5-b5b6-bf941e1a963e' ,http://choosewise.nwhu.on.ca/Inspection/Details/d116d5a1-bb90-4ce5-b5b6-bf941e1a963e,http://choosewise.nwhu.on.ca/Facility/Details/96f3a76c-0d56-45a1-9180-603a261503e1
09-Oct-2020,Required,0,1,,location.href = '/Inspection/Details/5d9f383e-3f58-410e-9b9b-57fa1244f370' ,http://choosewise.nwhu.on.ca/Inspection/Details/5d9f383e-3f58-410e-9b9b-57fa1244f370,http://choosewise.nwhu.on.ca/Facility/Details/96f3a76c-0d56-45a1-9180-603a261503e1
06-Dec-2023,Required,0,0,,location.href = '/Inspection/Details/ffb6f23f-43a2-4b9d-b579-e5586f5ac48d' ,http://choosewise.nwhu.on.ca/Inspection/Details/ffb6f23f-43a2-4b9d-b579-e5586f5ac48d,http://choosewise.nwhu.on.ca/Facility/Details/605e007e-f0a2-4665-a999-72339dec4f18
09-Mar-2023,Required,0,0,,location.href = '/Inspection/Details/3b5cf9aa-041d-44ef-855d-52f1482fe901' ,http://choosewise.nwhu.on.ca/Inspection/Details/3b5cf9aa-041d-44ef-855d-52f1482fe901,http://choosewise.nwhu.on.ca/Facility/Details/605e007e-f0a2-4665-a999-72339dec4f18
20-Dec-2023,Required,0,0,,location.href = '/Inspection/Details/802d44e6-cbe4-494a-841b-dd0d4364e5f5' ,http://choosewise.nwhu.on.ca/Inspection/Details/802d44e6-cbe4-494a-841b-dd0d4364e5f5,http://choosewise.nwhu.on.ca/Facility/Details/4d7363b2-b232-4e13-8dad-d8b8defc3af7
22-Nov-2023,Required,0,1,,location.href = '/Inspection/Details/13e87ed7-4d95-4bd2-8ca8-e815b6c933c6' ,http://choosewise.nwhu.on.ca/Inspection/Details/13e87ed7-4d95-4bd2-8ca8-e815b6c933c6,http://choosewise.nwhu.on.ca/Facility/Details/c339d0d8-1baf-44ea-9c76-98553a29198a
26-Jun-2023,Required,1,0,,location.href = '/Inspection/Details/1d2c33dd-fe01-4e8c-ad23-48c9c007bc87' ,http://choosewise.nwhu.on.ca/Inspection/Details/1d2c33dd-fe01-4e8c-ad23-48c9c007bc87,http://choosewise.nwhu.on.ca/Facility/Details/c339d0d8-1baf-44ea-9c76-98553a29198a
02-Dec-2021,Required,0,0,,location.href = '/Inspection/Details/c4ff2b1d-ab5f-499b-b95a-1142b6109e0e' ,http://choosewise.nwhu.on.ca/Inspection/Details/c4ff2b1d-ab5f-499b-b95a-1142b6109e0e,http://choosewise.nwhu.on.ca/Facility/Details/c339d0d8-1baf-44ea-9c76-98553a29198a
18-Apr-2024,Required,0,0,,location.href = '/Inspection/Details/ca62da2b-9ef9-41d6-9433-db9b3897c4db' ,http://choosewise.nwhu.on.ca/Inspection/Details/ca62da2b-9ef9-41d6-9433-db9b3897c4db,http://choosewise.nwhu.on.ca/Facility/Details/9c3a9dc3-75fc-4e10-9447-089ab4387325
30-Nov-2023,Required,0,0,,location.href = '/Inspection/Details/ac6b3f21-7f6b-4fcf-9a1e-278033fc4d7b' ,http://choosewise.nwhu.on.ca/Inspection/Details/ac6b3f21-7f6b-4fcf-9a1e-278033fc4d7b,http://choosewise.nwhu.on.ca/Facility/Details/9c3a9dc3-75fc-4e10-9447-089ab4387325
13-Apr-2023,Required,0,0,,location.href = '/Inspection/Details/604130c8-6045-4965-8f25-94dea4f94628' ,http://choosewise.nwhu.on.ca/Inspection/Details/604130c8-6045-4965-8f25-94dea4f94628,http://choosewise.nwhu.on.ca/Facility/Details/9c3a9dc3-75fc-4e10-9447-089ab4387325
21-Dec-2023,Required,0,1,,location.href = '/Inspection/Details/077828f9-c2ba-4e38-86e1-cd97fe8ecaab' ,http://choosewise.nwhu.on.ca/Inspection/Details/077828f9-c2ba-4e38-86e1-cd97fe8ecaab,http://choosewise.nwhu.on.ca/Facility/Details/812cc59c-01be-436f-af88-257f6b12ee7b
16-Jun-2023,Required,0,0,,location.href = '/Inspection/Details/2d856129-2fb4-453a-8f6e-93ca12220f83' ,http://choosewise.nwhu.on.ca/Inspection/Details/2d856129-2fb4-453a-8f6e-93ca12220f83,http://choosewise.nwhu.on.ca/Facility/Details/812cc59c-01be-436f-af88-257f6b12ee7b
09-Oct-2020,Required,0,0,,location.href = '/Inspection/Details/e75cabe2-92fc-4ff8-b504-f0548da77236' ,http://choosewise.nwhu.on.ca/Inspection/Details/e75cabe2-92fc-4ff8-b504-f0548da77236,http://choosewise.nwhu.on.ca/Facility/Details/812cc59c-01be-436f-af88-257f6b12ee7b
27-Feb-2020,Required,0,1,,location.href = '/Inspection/Details/63a29db8-a769-40fb-97a3-aeda2ae0b549' ,http://choosewise.nwhu.on.ca/Inspection/Details/63a29db8-a769-40fb-97a3-aeda2ae0b549,http://choosewise.nwhu.on.ca/Facility/Details/e6c605e7-0230-49b2-abf9-234318a0929b
27-Feb-2020,Required,1,1,,location.href = '/Inspection/Details/99261581-bb80-469b-bf5b-2ca6abeafb08' ,http://choosewise.nwhu.on.ca/Inspection/Details/99261581-bb80-469b-bf5b-2ca6abeafb08,http://choosewise.nwhu.on.ca/Facility/Details/009abdea-8364-4ce2-b5b0-5dce7658a935
12-Feb-2024,Required,1,2,,location.href = '/Inspection/Details/23594dfd-04cb-479d-bc14-9565b8f97757' ,http://choosewise.nwhu.on.ca/Inspection/Details/23594dfd-04cb-479d-bc14-9565b8f97757,http://choosewise.nwhu.on.ca/Facility/Details/5d974801-3f5f-49ea-a17a-cfed86dc82f5
31-Mar-2023,Required,1,1,,location.href = '/Inspection/Details/b5dffe9c-037c-4e74-a709-46a863631cd0' ,http://choosewise.nwhu.on.ca/Inspection/Details/b5dffe9c-037c-4e74-a709-46a863631cd0,http://choosewise.nwhu.on.ca/Facility/Details/5d974801-3f5f-49ea-a17a-cfed86dc82f5
21-Feb-2020,Required,0,0,,location.href = '/Inspection/Details/284a2c5c-eb22-4194-adb8-05a82c78550c' ,http://choosewise.nwhu.on.ca/Inspection/Details/284a2c5c-eb22-4194-adb8-05a82c78550c,http://choosewise.nwhu.on.ca/Facility/Details/5d974801-3f5f-49ea-a17a-cfed86dc82f5
18-Dec-2023,Required,0,1,,location.href = '/Inspection/Details/a76e2307-ca61-423e-a104-f927d742af7b' ,http://choosewise.nwhu.on.ca/Inspection/Details/a76e2307-ca61-423e-a104-f927d742af7b,http://choosewise.nwhu.on.ca/Facility/Details/aaf3cd83-7e93-49ef-9753-1413f274eaf4
20-Jun-2023,Required,2,2,,location.href = '/Inspection/Details/f90c8427-1204-43ca-a451-c60b67c47c2f' ,http://choosewise.nwhu.on.ca/Inspection/Details/f90c8427-1204-43ca-a451-c60b67c47c2f,http://choosewise.nwhu.on.ca/Facility/Details/aaf3cd83-7e93-49ef-9753-1413f274eaf4
28-Dec-2022,Follow-up,2,1,,location.href = '/Inspection/Details/f73c0c0c-c02e-44bb-907f-0076beb71319' ,http://choosewise.nwhu.on.ca/Inspection/Details/f73c0c0c-c02e-44bb-907f-0076beb71319,http://choosewise.nwhu.on.ca/Facility/Details/aaf3cd83-7e93-49ef-9753-1413f274eaf4
